date,code1,code2,cus1,cus2,cus3,ieFlag,entryCount,passTime,totalTime,influence,contribute
2017-6-1,3724,37AO,邮轮办,邮轮海关,邮轮海关,E,144,0.71,0,,
2017-7-1,3724,37AO,邮轮办,邮轮海关,邮轮海关,E,168,0.15,0,,
2017-8-1,3724,37AO,邮轮办,邮轮海关,邮轮海关,E,135,0.07,0,,
2017-9-1,3724,37AO,邮轮办,邮轮海关,邮轮海关,E,122,2.09,0,,
2017-10-1,3724,37AO,邮轮办,邮轮海关,邮轮海关,E,134,0.14,0,,
2017-11-1,3724,37AO,邮轮办,邮轮海关,邮轮海关,E,147,0.1,0,,
2017-12-1,3724,37AO,邮轮办,邮轮海关,邮轮海关,E,185,0.95,0,,
2018-1-1,3724,37AO,邮轮海关,邮轮海关,邮轮海关,E,162,0.58,23.59,,
2018-2-1,3724,37AO,邮轮海关,邮轮海关,邮轮海关,E,117,0.05,20.74,,
2018-3-1,3724,37AO,邮轮海关,邮轮海关,邮轮海关,E,90,0.1,17.49,,
2018-4-1,3724,37AO,邮轮海关,邮轮海关,邮轮海关,E,116,0.6,17.78,,
2018-5-1,3724,37AO,邮轮海关,邮轮海关,邮轮海关,E,116,0.59,15.29,,
2018-6-1,3724,37AO,邮轮海关,邮轮海关,邮轮海关,E,129,0.94,15.81,,
2018-7-1,3724,37AO,邮轮海关,邮轮海关,邮轮海关,E,127,0.18,10.66,,
2018-8-1,3724,37AO,邮轮海关,邮轮海关,邮轮海关,E,133,0.42,8.32,,
2018-9-1,3724,37AO,邮轮海关,邮轮海关,邮轮海关,E,124,0.45,7.84,,
2018-10-1,3724,37AO,邮轮海关,邮轮海关,邮轮海关,E,142,0.09,9.11,,
2018-11-1,3724,37AO,邮轮海关,邮轮海关,邮轮海关,E,135,0.38,17.69,,
2018-12-1,3724,37AO,邮轮办,邮轮海关,邮轮海关,E,137,0.14,0,,
2019-1-1,3724,37AO,邮轮海关,邮轮海关,邮轮海关,E,146,1.12,22.46,,
2019-2-1,3724,37AO,邮轮海关,邮轮海关,邮轮海关,E,39,2.41,28.25,,
2019-3-1,3724,37AO,邮轮海关,邮轮海关,邮轮海关,E,76,0.51,22.22,,
2019-4-1,3724,37AO,邮轮海关,邮轮海关,邮轮海关,E,107,0.39,11.7,,
2019-5-1,3724,37AO,邮轮海关,邮轮海关,邮轮海关,E,103,0.12,10.28,,
2019-6-1,3724,37AO,邮轮海关,邮轮海关,邮轮海关,E,95,0.19,5.96,,
2019-7-1,3724,37AO,邮轮海关,邮轮海关,邮轮海关,E,115,0.84,3.36,,
2019-8-1,3724,37AO,邮轮海关,邮轮海关,邮轮海关,E,121,0.73,2.23,,
2019-9-1,3724,37AO,邮轮海关,邮轮海关,邮轮海关,E,99,1.620081369,2.966520763,,
2019-10-1,3724,37AO,邮轮海关,邮轮海关,邮轮海关,E,143,1.221653069,2.740407925,,
2019-11-1,3724,37AO,邮轮海关,邮轮海关,邮轮海关,E,159,1.19172956,2.419030398,,
2019-12-1,3724,37AO,邮轮海关,邮轮海关,邮轮海关,E,153,0.836966231,2.041675744,,
2019-7-1,3730,37AO,厦五通办,邮轮海关,厦五通办,E,4,0.51,0.61,,
2019-8-1,3730,37AO,厦五通办,邮轮海关,厦五通办,E,1,0.54,0.54,,
2019-4-1,3727,37AP,古雷海关,古雷海关,古雷海关,E,1,0.03,0.16,,
2019-6-1,3727,37AP,古雷海关,古雷海关,古雷海关,E,13,0.19,4.34,,
2019-7-1,3727,37AP,古雷海关,古雷海关,古雷海关,E,48,0.11,5.86,,
2019-8-1,3727,37AP,古雷海关,古雷海关,古雷海关,E,53,0.1,3.9,,
2019-9-1,3727,37AP,古雷海关,古雷海关,古雷海关,E,47,0.416353428,2.350591017,,
2019-10-1,3727,37AP,古雷海关,古雷海关,古雷海关,E,63,0.364122575,2.636031746,,
2019-11-1,3727,37AP,古雷海关,古雷海关,古雷海关,E,63,1.239069665,3.606053792,,
2019-12-1,3727,37AP,古雷海关,古雷海关,古雷海关,E,77,1.576262626,5.508001443,,
2019-4-1,3728,37AQ,泉安溪办,泉安溪办,泉安溪办,E,11,0.11,6.14,,
2019-5-1,3728,37AQ,泉安溪办,泉安溪办,泉安溪办,E,31,0.11,4.15,,
2019-6-1,3728,37AQ,泉安溪办,泉安溪办,泉安溪办,E,37,0.16,5.12,,
2019-7-1,3728,37AQ,泉安溪办,泉安溪办,泉安溪办,E,37,0.25,3.59,,
2019-8-1,3728,37AQ,泉安溪办,泉安溪办,泉安溪办,E,31,0.12,3.02,,
2019-9-1,3728,37AQ,泉安溪办,泉安溪办,泉安溪办,E,8,0.280347222,1.995902778,,
2019-10-1,3728,37AQ,泉安溪办,泉安溪办,泉安溪办,E,12,0.421782407,2.046898148,,
2019-11-1,3728,37AQ,泉安溪办,泉安溪办,泉安溪办,E,19,0.69247076,6.213552632,,
2019-12-1,3728,37AQ,泉安溪办,泉安溪办,泉安溪办,E,22,0.120770202,1.795227273,,
2019-4-1,3729,37AR,泉南安办,泉南安办,泉南安办,E,2,0.09,0.51,,
2019-5-1,3729,37AR,泉南安办,泉南安办,泉南安办,E,6,0.85,1.45,,
2019-6-1,3729,37AR,泉南安办,泉南安办,泉南安办,E,13,3.98,4.19,,
2019-7-1,3729,37AR,泉南安办,泉南安办,泉南安办,E,12,2.34,2.89,,
2019-8-1,3729,37AR,泉南安办,泉南安办,泉南安办,E,20,2.75,3.04,,
2019-9-1,3729,37AR,泉南安办,泉南安办,泉南安办,E,52,2.466629274,2.812339744,,
2019-10-1,3729,37AR,泉南安办,泉南安办,泉南安办,E,43,0.463520672,0.824334625,,
2019-11-1,3729,37AR,泉南安办,泉南安办,泉南安办,E,38,0.296571637,0.782112573,,
2019-12-1,3729,37AR,泉南安办,泉南安办,泉南安办,E,31,0.388333333,0.99233871,,
2014-1-1,142,142,全国,全国,全国,I,1242321,35.15,0,,
2014-2-1,142,142,全国,全国,全国,I,979590,34.44,0,,
2014-3-1,142,142,全国,全国,全国,I,1330606,33.09,0,,
2014-4-1,142,142,全国,全国,全国,I,1370677,34.01,0,,
2014-5-1,142,142,全国,全国,全国,I,1312887,33.47,0,,
2014-6-1,142,142,全国,全国,全国,I,1287109,32.97,0,,
2014-7-1,142,142,全国,全国,全国,I,1419577,32.25,0,,
2014-8-1,142,142,全国,全国,全国,I,1291032,33.67,0,,
2014-9-1,142,142,全国,全国,全国,I,1388295,34.24,0,,
2014-10-1,142,142,全国,全国,全国,I,1241029,33.21,0,,
2014-11-1,142,142,全国,全国,全国,I,1253544,31.03,0,,
2014-12-1,142,142,全国,全国,全国,I,1412941,32.29,0,,
2015-1-1,142,142,全国,全国,全国,I,1245497,31.38,0,,
2015-2-1,142,142,全国,全国,全国,I,930205,28.55,0,,
2015-3-1,142,142,全国,全国,全国,I,1329414,27.74,0,,
2015-4-1,142,142,全国,全国,全国,I,1331349,29.49,0,,
2015-5-1,142,142,全国,全国,全国,I,1236265,29.39,0,,
2015-6-1,142,142,全国,全国,全国,I,1316966,29.12,0,,
2015-7-1,142,142,全国,全国,全国,I,1383921,26.97,0,,
2015-8-1,142,142,全国,全国,全国,I,1246313,25.53,0,,
2015-9-1,142,142,全国,全国,全国,I,1302398,25.06,0,,
2015-10-1,142,142,全国,全国,全国,I,1163593,27.38,0,,
2015-11-1,142,142,全国,全国,全国,I,1278283,29.2,0,,
2015-12-1,142,142,全国,全国,全国,I,1428019,28.44,0,,
2016-1-1,142,142,全国,全国,全国,I,1184549,26.48,0,,
2016-2-1,142,142,全国,全国,全国,I,930387,26.49,0,,
2016-3-1,142,142,全国,全国,全国,I,1384653,26.81,0,,
2016-4-1,142,142,全国,全国,全国,I,1306007,26,0,,
2016-5-1,142,142,全国,全国,全国,I,1321952,25.9,0,,
2016-6-1,142,142,全国,全国,全国,I,1336266,26.27,0,,
2016-7-1,142,142,全国,全国,全国,I,1302023,24.84,0,,
2016-8-1,142,142,全国,全国,全国,I,1388313,24.35,0,,
2016-9-1,142,142,全国,全国,全国,I,1344139,23.8,0,,
2016-10-1,142,142,全国,全国,全国,I,1207044,23.69,0,,
2016-11-1,142,142,全国,全国,全国,I,1430906,26.63,0,,
2016-12-1,142,142,全国,全国,全国,I,1473586,21.16,0,,
2017-1-1,142,142,全国,全国,全国,I,1140254,22.17,0,,
2017-2-1,142,142,全国,全国,全国,I,1182432,21.69,0,,
2017-3-1,142,142,全国,全国,全国,I,1491054,19.72,0,,
2017-4-1,142,142,全国,全国,全国,I,1297118,19.44,0,,
2017-5-1,142,142,全国,全国,全国,I,1399320,19.38,0,,
2017-6-1,142,142,全国,全国,全国,I,1473843,17.93,0,,
2017-7-1,142,142,全国,全国,全国,I,1386608,16.9,0,,
2017-8-1,142,142,全国,全国,全国,I,1481365,15.84,0,,
2017-9-1,142,142,全国,全国,全国,I,1503811,12.77,0,,
2017-10-1,142,142,全国,全国,全国,I,1277925,11.5,0,,
2017-11-1,142,142,全国,全国,全国,I,1502190,8.95,0,,
2017-12-1,142,142,全国,全国,全国,I,1471808,8.2,0,,
2018-1-1,142,142,全国,全国,全国,I,1470929,8.36,89.41,,
2018-2-1,142,142,全国,全国,全国,I,1021051,7.73,89.95,,
2018-3-1,142,142,全国,全国,全国,I,1481804,8.02,83.38,,
2018-4-1,142,142,全国,全国,全国,I,1375554,7.68,81.41,,
2018-5-1,142,142,全国,全国,全国,I,1530585,7.58,84.14,,
2018-6-1,142,142,全国,全国,全国,I,1408148,6.9,81.53,,
2018-7-1,142,142,全国,全国,全国,I,1487231,7.1,82.97,,
2018-8-1,142,142,全国,全国,全国,I,1527992,9.34,81.76,,
2018-9-1,142,142,全国,全国,全国,I,1502593,8.11,56.86,,
2018-10-1,142,142,全国,全国,全国,I,1337123,8.4,50.14,,
2018-11-1,142,142,全国,全国,全国,I,1452160,7.79,42.74,,
2018-12-1,142,142,全国,全国,全国,I,1345559,8.59,0,,
2019-1-1,142,142,全国,全国,全国,I,1446762,9.16,48.24,,
2019-2-1,142,142,全国,全国,全国,I,968707,8.8,50.7,,
2019-3-1,142,142,全国,全国,全国,I,1388950,8.7,42.09,,
2019-4-1,142,142,全国,全国,全国,I,1457643,8.85,43.18,,
2019-5-1,142,142,全国,全国,全国,I,1423686,9.37,43.15,,
2019-6-1,142,142,全国,全国,全国,I,1331066,9.49,42.43,,
2019-7-1,142,142,全国,全国,全国,I,1492620,9.18,41.66,,
2019-8-1,142,142,全国,全国,全国,I,1415752,8.59,38.05,,
2019-9-1,142,142,全国,全国,全国,I,1411111,8.88772927,40.01774369,,
2019-10-1,142,142,全国,全国,全国,I,1332617,9.738115772,41.81779801,,
2019-11-1,142,142,全国,全国,全国,I,1460260,9.529298161,38.43595473,,
2019-12-1,142,142,全国,全国,全国,I,1486809,8.558312499,36.73431137,,
2014-1-1,37,37,厦门海关,厦门海关,厦门海关,I,33028,31.26,0,,
2014-2-1,37,37,厦门海关,厦门海关,厦门海关,I,25373,32.63,0,,
2014-3-1,37,37,厦门海关,厦门海关,厦门海关,I,35218,28,0,,
2014-4-1,37,37,厦门海关,厦门海关,厦门海关,I,36412,30.76,0,,
2014-5-1,37,37,厦门海关,厦门海关,厦门海关,I,36138,29.97,0,,
2014-6-1,37,37,厦门海关,厦门海关,厦门海关,I,34578,20.94,0,,
2014-7-1,37,37,厦门海关,厦门海关,厦门海关,I,37902,18.78,0,,
2014-8-1,37,37,厦门海关,厦门海关,厦门海关,I,33640,17.94,0,,
2014-9-1,37,37,厦门海关,厦门海关,厦门海关,I,35951,19.17,0,,
2014-10-1,37,37,厦门海关,厦门海关,厦门海关,I,32637,19.7,0,,
2014-11-1,37,37,厦门海关,厦门海关,厦门海关,I,32366,15.27,0,,
2014-12-1,37,37,厦门海关,厦门海关,厦门海关,I,36358,15.65,0,,
2015-1-1,37,37,厦门海关,厦门海关,厦门海关,I,32969,16.98,0,,
2015-2-1,37,37,厦门海关,厦门海关,厦门海关,I,24057,15.25,0,,
2015-3-1,37,37,厦门海关,厦门海关,厦门海关,I,33840,13.03,0,,
2015-4-1,37,37,厦门海关,厦门海关,厦门海关,I,35741,12.43,0,,
2015-5-1,37,37,厦门海关,厦门海关,厦门海关,I,33417,12.83,0,,
2015-6-1,37,37,厦门海关,厦门海关,厦门海关,I,35317,12.58,0,,
2015-7-1,37,37,厦门海关,厦门海关,厦门海关,I,37412,10.7,0,,
2015-8-1,37,37,厦门海关,厦门海关,厦门海关,I,33550,21.8,0,,
2015-9-1,37,37,厦门海关,厦门海关,厦门海关,I,34121,13.51,0,,
2015-10-1,37,37,厦门海关,厦门海关,厦门海关,I,31035,11.48,0,,
2015-11-1,37,37,厦门海关,厦门海关,厦门海关,I,32464,9.54,0,,
2015-12-1,37,37,厦门海关,厦门海关,厦门海关,I,35060,10.42,0,,
2016-1-1,37,37,厦门海关,厦门海关,厦门海关,I,30364,10.36,0,,
2016-2-1,37,37,厦门海关,厦门海关,厦门海关,I,22715,9.25,0,,
2016-3-1,37,37,厦门海关,厦门海关,厦门海关,I,34833,11.45,0,,
2016-4-1,37,37,厦门海关,厦门海关,厦门海关,I,33485,12.7,0,,
2016-5-1,37,37,厦门海关,厦门海关,厦门海关,I,33478,14.54,0,,
2016-6-1,37,37,厦门海关,厦门海关,厦门海关,I,33210,14.21,0,,
2016-7-1,37,37,厦门海关,厦门海关,厦门海关,I,32448,12.54,0,,
2016-8-1,37,37,厦门海关,厦门海关,厦门海关,I,34636,12.12,0,,
2016-9-1,37,37,厦门海关,厦门海关,厦门海关,I,31395,14.28,0,,
2016-10-1,37,37,厦门海关,厦门海关,厦门海关,I,31242,10.75,0,,
2016-11-1,37,37,厦门海关,厦门海关,厦门海关,I,34537,11.9,0,,
2016-12-1,37,37,厦门海关,厦门海关,厦门海关,I,35058,11.66,0,,
2017-1-1,37,37,厦门海关,厦门海关,厦门海关,I,28770,11.87,0,,
2017-2-1,37,37,厦门海关,厦门海关,厦门海关,I,28546,11.33,0,,
2017-3-1,37,37,厦门海关,厦门海关,厦门海关,I,36010,14.35,0,,
2017-4-1,37,37,厦门海关,厦门海关,厦门海关,I,32189,12.22,0,,
2017-5-1,37,37,厦门海关,厦门海关,厦门海关,I,35381,14.62,0,,
2017-6-1,37,37,厦门海关,厦门海关,厦门海关,I,35782,14.11,0,,
2017-7-1,37,37,厦门海关,厦门海关,厦门海关,I,35229,10.51,0,,
2017-8-1,37,37,厦门海关,厦门海关,厦门海关,I,35028,9.41,0,,
2017-9-1,37,37,厦门海关,厦门海关,厦门海关,I,33797,8.96,0,,
2017-10-1,37,37,厦门海关,厦门海关,厦门海关,I,31188,5.02,0,,
2017-11-1,37,37,厦门海关,厦门海关,厦门海关,I,36041,9.5,0,,
2017-12-1,37,37,厦门海关,厦门海关,厦门海关,I,34647,6.68,0,,
2018-1-1,37,37,厦门海关,厦门海关,厦门海关,I,36099,6.52,86.23,,
2018-2-1,37,37,厦门海关,厦门海关,厦门海关,I,24189,5.09,84.52,,
2018-3-1,37,37,厦门海关,厦门海关,厦门海关,I,35730,5.17,80.32,,
2018-4-1,37,37,厦门海关,厦门海关,厦门海关,I,33073,5.28,78.6,,
2018-5-1,37,37,厦门海关,厦门海关,厦门海关,I,37335,6.73,84.34,,
2018-6-1,37,37,厦门海关,厦门海关,厦门海关,I,34767,7.5,86.92,,
2018-7-1,37,37,厦门海关,厦门海关,厦门海关,I,36043,7.26,77.63,,
2018-8-1,37,37,厦门海关,厦门海关,厦门海关,I,37093,8.56,66.53,,
2018-9-1,37,37,厦门海关,厦门海关,厦门海关,I,36026,7.91,55.64,,
2018-10-1,37,37,厦门海关,厦门海关,厦门海关,I,32377,8.13,54.83,,
2018-11-1,37,37,厦门海关,厦门海关,厦门海关,I,34271,7.53,44.99,,
2018-12-1,37,37,厦门海关,厦门海关,厦门海关,I,33366,8.8,0,,
2019-1-1,37,37,厦门海关,厦门海关,厦门海关,I,34089,9.28,49.33,,
2019-2-1,37,37,厦门海关,厦门海关,厦门海关,I,23719,7.85,50.49,,
2019-3-1,37,37,厦门海关,厦门海关,厦门海关,I,32734,9.52,46.47,,
2019-4-1,37,37,厦门海关,厦门海关,厦门海关,I,34600,9.19,46.13,,
2019-5-1,37,37,厦门海关,厦门海关,厦门海关,I,33345,9.43,48.49,,
2019-6-1,37,37,厦门海关,厦门海关,厦门海关,I,32103,9.02,44.79,,
2019-7-1,37,37,厦门海关,厦门海关,厦门海关,I,35519,8.86,43.61,,
2019-8-1,37,37,厦门海关,厦门海关,厦门海关,I,33065,8.64,41.64,,
2019-9-1,37,37,厦门海关,厦门海关,厦门海关,I,33605,9.999555159,45.61402453,,
2019-10-1,37,37,厦门海关,厦门海关,厦门海关,I,31526,9.569193135,44.48478875,,
2019-11-1,37,37,厦门海关,厦门海关,厦门海关,I,34021,6.875255055,36.39009987,,
2019-12-1,37,37,厦门海关,厦门海关,厦门海关,I,34810,5.04472322,35.03982439,,
2014-1-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,474,47.54,0,,
2014-2-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,282,288.25,0,,
2014-3-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,764,22.56,0,,
2014-4-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,696,25.74,0,,
2014-5-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,755,23.66,0,,
2014-6-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,675,27.08,0,,
2014-7-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,635,28.42,0,,
2014-8-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,549,23.41,0,,
2014-9-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,594,49.59,0,,
2014-10-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,382,21.08,0,,
2014-11-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,343,16.21,0,,
2014-12-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,329,22.45,0,,
2015-1-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,217,189.58,0,,
2015-2-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,138,33.56,0,,
2015-3-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,192,25.88,0,,
2015-4-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,193,18.01,0,,
2015-5-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,200,12.47,0,,
2015-6-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,272,56.29,0,,
2015-7-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,286,9.63,0,,
2015-8-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,225,12.74,0,,
2015-9-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,274,112.77,0,,
2015-10-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,234,6.69,0,,
2015-11-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,253,59.2,0,,
2015-12-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,259,82.36,0,,
2016-1-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,229,8.27,0,,
2016-2-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,182,10.85,0,,
2016-3-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,353,14.93,0,,
2016-4-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,285,13.1,0,,
2016-5-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,280,9.98,0,,
2016-6-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,270,15.11,0,,
2016-7-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,237,17.35,0,,
2016-8-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,273,14.06,0,,
2016-9-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,212,9.3,0,,
2016-10-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,198,11.34,0,,
2016-11-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,244,26.68,0,,
2016-12-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,244,21.06,0,,
2017-1-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,173,8.68,0,,
2017-2-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,203,61.82,0,,
2017-3-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,266,18.93,0,,
2017-4-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,234,8.9,0,,
2017-5-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,250,7.33,0,,
2017-6-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,299,7.24,0,,
2017-7-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,236,51.93,0,,
2017-8-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,278,21.23,0,,
2017-9-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,277,4.26,0,,
2017-10-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,234,2.62,0,,
2017-11-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,312,3.14,0,,
2017-12-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,280,2.77,0,,
2018-1-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,344,5.14,43.63,,
2018-2-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,129,2.08,42.85,,
2018-3-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,333,7.83,62.32,,
2018-4-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,250,2.98,41.12,,
2018-5-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,286,6.58,51.07,,
2018-6-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,228,10.43,55.58,,
2018-7-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,222,10.84,45.81,,
2018-8-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,224,8.95,35.56,,
2018-9-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,173,2.98,30.97,,
2018-10-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,168,3.82,16.08,,
2018-11-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,194,4.85,15.39,,
2018-12-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,187,3.64,0,,
2019-1-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,209,4.06,16.55,,
2019-2-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,133,3.02,14.85,,
2019-3-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,220,4.17,17.24,,
2019-4-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,189,3.88,17.98,,
2019-5-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,128,11.23,35.81,,
2019-6-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,109,11.15,42.33,,
2019-7-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,109,4.14,9.45,,
2019-8-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,79,9.05,16.39,,
2019-9-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,81,4.195792181,17.23145062,,
2019-10-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,59,2.499180791,7.697509416,,
2019-11-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,54,1.372782922,11.63618313,,
2019-12-1,3702,37AA,泉刺桐办,泉刺桐办,泉刺桐办,I,61,2.235332423,20.12418944,,
2014-1-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,428,45.99,0,,
2014-2-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,301,32.45,0,,
2014-3-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,495,84.18,0,,
2014-4-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,577,31.81,0,,
2014-5-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,522,35.36,0,,
2014-6-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,520,30.03,0,,
2014-7-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,596,40.11,0,,
2014-8-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,503,27.37,0,,
2014-9-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,562,15.91,0,,
2014-10-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,350,20.71,0,,
2014-11-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,400,26.07,0,,
2014-12-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,478,20.73,0,,
2015-1-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,316,44.62,0,,
2015-2-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,222,27.58,0,,
2015-3-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,394,35.92,0,,
2015-4-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,380,38.87,0,,
2015-5-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,351,18.23,0,,
2015-6-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,377,22.19,0,,
2015-7-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,417,30.75,0,,
2015-8-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,334,21.87,0,,
2015-9-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,303,26.98,0,,
2015-10-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,280,15.13,0,,
2015-11-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,347,22,0,,
2015-12-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,419,12.94,0,,
2016-1-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,257,11.29,0,,
2016-2-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,243,16.72,0,,
2016-3-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,315,12.7,0,,
2016-4-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,349,11.79,0,,
2016-5-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,331,58.89,0,,
2016-6-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,308,16.17,0,,
2016-7-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,298,11.67,0,,
2016-8-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,364,10.9,0,,
2016-9-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,335,8.94,0,,
2016-10-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,335,11.16,0,,
2016-11-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,403,11.96,0,,
2016-12-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,398,9.55,0,,
2017-1-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,352,11.42,0,,
2017-2-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,266,17.17,0,,
2017-3-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,486,10.57,0,,
2017-4-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,421,12.79,0,,
2017-5-1,3703,37AB,漳州海关,漳州海关,漳州海关,I,478,8.4,0,,
